,Model,Domain,Result Set,Task,Language,Score
1986,bloom1_7b,learned,2,pawsx,ko,54.800000000000004
1987,bloom1_7b,learned,2,pawsx,zh,52.25
1988,bloom1_7b,learned,2,xcopa,overall,56.220000000000006
1989,bloom1_7b,learned,2,xcopa,et,48.6
1990,bloom1_7b,learned,2,xcopa,ht,50.8
1991,bloom1_7b,learned,2,xcopa,id,66.0
1992,bloom1_7b,learned,2,xcopa,it,52.2
1993,bloom1_7b,learned,2,xcopa,qu,51.0
1994,bloom1_7b,learned,2,xcopa,sw,53.800000000000004
1995,bloom1_7b,learned,2,xcopa,ta,54.6
1996,bloom1_7b,learned,2,xcopa,th,54.2
1997,bloom1_7b,learned,2,xcopa,tr,54.2
1998,bloom1_7b,learned,2,xcopa,vi,67.2
1999,bloom1_7b,learned,2,xcopa,zh,65.8
2000,bloom1_7b,learned,2,xnli,overall,40.08
2001,bloom1_7b,learned,2,xnli,ar,33.21
2002,bloom1_7b,learned,2,xnli,bg,36.59
2003,bloom1_7b,learned,2,xnli,de,38.39
2004,bloom1_7b,learned,2,xnli,el,33.86
2005,bloom1_7b,learned,2,xnli,en,52.73
2006,bloom1_7b,learned,2,xnli,es,47.55
2007,bloom1_7b,learned,2,xnli,fr,47.39
2008,bloom1_7b,learned,2,xnli,hi,44.14
2009,bloom1_7b,learned,2,xnli,ru,39.64
2010,bloom1_7b,learned,2,xnli,sw,33.21
2011,bloom1_7b,learned,2,xnli,th,33.57
2012,bloom1_7b,learned,2,xnli,tr,34.54
2013,bloom1_7b,learned,2,xnli,ur,40.52
2014,bloom1_7b,learned,2,xnli,vi,45.300000000000004
2015,bloom1_7b,learned,2,xnli,zh,40.6
2016,bloom1_7b,learned,2,xstorycloze,overall,57.95
2017,bloom1_7b,learned,2,xstorycloze,ar,57.18
2018,bloom1_7b,learned,2,xstorycloze,en,68.5
2019,bloom1_7b,learned,2,xstorycloze,es,65.19
2020,bloom1_7b,learned,2,xstorycloze,eu,54.47
2021,bloom1_7b,learned,2,xstorycloze,hi,58.699999999999996
2022,bloom1_7b,learned,2,xstorycloze,id,63.2
2023,bloom1_7b,learned,2,xstorycloze,my,49.57
2024,bloom1_7b,learned,2,xstorycloze,ru,50.17
2025,bloom1_7b,learned,2,xstorycloze,sw,51.82
2026,bloom1_7b,learned,2,xstorycloze,te,56.25
2027,bloom1_7b,learned,2,xstorycloze,zh,62.41
2028,bloom1_7b,learned,2,xwinograd,overall,67.17999999999999
2029,bloom1_7b,learned,2,xwinograd,en,73.94
2030,bloom1_7b,learned,2,xwinograd,fr,65.06
2031,bloom1_7b,learned,2,xwinograd,ja,55.37
2032,bloom1_7b,learned,2,xwinograd,pt,67.30000000000001
2033,bloom1_7b,learned,2,xwinograd,ru,52.059999999999995
2034,bloom1_7b,learned,2,xwinograd,zh,68.25
2035,bloom1_7b,learned,3,pawsx,overall,51.970000000000006
2036,bloom1_7b,learned,3,pawsx,de,50.3
2037,bloom1_7b,learned,3,pawsx,en,48.1
2038,bloom1_7b,learned,3,pawsx,es,47.25
2039,bloom1_7b,learned,3,pawsx,fr,54.400000000000006
2040,bloom1_7b,learned,3,pawsx,ja,55.95
2041,bloom1_7b,learned,3,pawsx,ko,54.800000000000004
2042,bloom1_7b,learned,3,pawsx,zh,53.0
2043,bloom1_7b,learned,3,xcopa,overall,55.93
2044,bloom1_7b,learned,3,xcopa,et,47.8
2045,bloom1_7b,learned,3,xcopa,ht,52.0
2046,bloom1_7b,learned,3,xcopa,id,66.0
2047,bloom1_7b,learned,3,xcopa,it,52.2
2048,bloom1_7b,learned,3,xcopa,qu,50.8
2049,bloom1_7b,learned,3,xcopa,sw,53.400000000000006
2050,bloom1_7b,learned,3,xcopa,ta,55.2
2051,bloom1_7b,learned,3,xcopa,th,52.800000000000004
2052,bloom1_7b,learned,3,xcopa,tr,52.800000000000004
2053,bloom1_7b,learned,3,xcopa,vi,67.0
2054,bloom1_7b,learned,3,xcopa,zh,65.2
2055,bloom1_7b,learned,3,xnli,overall,40.08
2056,bloom1_7b,learned,3,xnli,ar,33.33
2057,bloom1_7b,learned,3,xnli,bg,36.63
2058,bloom1_7b,learned,3,xnli,de,37.79
2059,bloom1_7b,learned,3,xnli,el,33.73
2060,bloom1_7b,learned,3,xnli,en,53.21
2061,bloom1_7b,learned,3,xnli,es,47.71
2062,bloom1_7b,learned,3,xnli,fr,47.31
2063,bloom1_7b,learned,3,xnli,hi,44.3
2064,bloom1_7b,learned,3,xnli,ru,40.2
2065,bloom1_7b,learned,3,xnli,sw,34.22
2066,bloom1_7b,learned,3,xnli,th,33.650000000000006
2067,bloom1_7b,learned,3,xnli,tr,33.61
2068,bloom1_7b,learned,3,xnli,ur,39.76
2069,bloom1_7b,learned,3,xnli,vi,44.66
2070,bloom1_7b,learned,3,xnli,zh,41.08
2071,bloom1_7b,learned,3,xstorycloze,overall,57.82000000000001
2072,bloom1_7b,learned,3,xstorycloze,ar,57.45
2073,bloom1_7b,learned,3,xstorycloze,en,68.89
2074,bloom1_7b,learned,3,xstorycloze,es,65.25
2075,bloom1_7b,learned,3,xstorycloze,eu,54.6
2076,bloom1_7b,learned,3,xstorycloze,hi,59.099999999999994
2077,bloom1_7b,learned,3,xstorycloze,id,63.85999999999999
2078,bloom1_7b,learned,3,xstorycloze,my,46.660000000000004
2079,bloom1_7b,learned,3,xstorycloze,ru,50.36000000000001
2080,bloom1_7b,learned,3,xstorycloze,sw,50.89
2081,bloom1_7b,learned,3,xstorycloze,te,56.19
2082,bloom1_7b,learned,3,xstorycloze,zh,62.739999999999995
2083,bloom1_7b,learned,3,xwinograd,overall,68.02
2084,bloom1_7b,learned,3,xwinograd,en,74.19
2085,bloom1_7b,learned,3,xwinograd,fr,69.88
2086,bloom1_7b,learned,3,xwinograd,ja,56.730000000000004
2087,bloom1_7b,learned,3,xwinograd,pt,71.1
2088,bloom1_7b,learned,3,xwinograd,ru,51.43
2089,bloom1_7b,learned,3,xwinograd,zh,69.44
2090,bloom1_7b,learned,1,pawsx,overall,51.44
2091,bloom1_7b,learned,1,pawsx,de,50.5
2092,bloom1_7b,learned,1,pawsx,en,46.650000000000006
2093,bloom1_7b,learned,1,pawsx,es,46.45
2094,bloom1_7b,learned,1,pawsx,fr,54.300000000000004
2095,bloom1_7b,learned,1,pawsx,ja,56.05
2096,bloom1_7b,learned,1,pawsx,ko,54.75
2097,bloom1_7b,learned,1,pawsx,zh,51.4
2098,bloom1_7b,learned,1,xcopa,overall,56.11000000000001
2099,bloom1_7b,learned,1,xcopa,et,47.599999999999994
2100,bloom1_7b,learned,1,xcopa,ht,51.4
2101,bloom1_7b,learned,1,xcopa,id,66.4
2102,bloom1_7b,learned,1,xcopa,it,52.6
2103,bloom1_7b,learned,1,xcopa,qu,50.4
2104,bloom1_7b,learned,1,xcopa,sw,54.400000000000006
2105,bloom1_7b,learned,1,xcopa,ta,54.6
2106,bloom1_7b,learned,1,xcopa,th,52.6
2107,bloom1_7b,learned,1,xcopa,tr,55.00000000000001
2108,bloom1_7b,learned,1,xcopa,vi,67.80000000000001
2109,bloom1_7b,learned,1,xcopa,zh,64.4
2110,bloom1_7b,learned,1,xnli,overall,39.910000000000004
2111,bloom1_7b,learned,1,xnli,ar,33.21
2112,bloom1_7b,learned,1,xnli,bg,35.9
2113,bloom1_7b,learned,1,xnli,de,37.63
2114,bloom1_7b,learned,1,xnli,el,33.01
2115,bloom1_7b,learned,1,xnli,en,52.690000000000005
2116,bloom1_7b,learned,1,xnli,es,47.39
2117,bloom1_7b,learned,1,xnli,fr,46.75
2118,bloom1_7b,learned,1,xnli,hi,43.61
2119,bloom1_7b,learned,1,xnli,ru,40.160000000000004
2120,bloom1_7b,learned,1,xnli,sw,33.33
2121,bloom1_7b,learned,1,xnli,th,33.78
2122,bloom1_7b,learned,1,xnli,tr,34.5
2123,bloom1_7b,learned,1,xnli,ur,39.519999999999996
2124,bloom1_7b,learned,1,xnli,vi,44.46
2125,bloom1_7b,learned,1,xnli,zh,42.77
2126,bloom1_7b,learned,1,xstorycloze,overall,58.17
2127,bloom1_7b,learned,1,xstorycloze,ar,57.18
2128,bloom1_7b,learned,1,xstorycloze,en,68.56
2129,bloom1_7b,learned,1,xstorycloze,es,66.05
2130,bloom1_7b,learned,1,xstorycloze,eu,54.800000000000004
2131,bloom1_7b,learned,1,xstorycloze,hi,59.3
2132,bloom1_7b,learned,1,xstorycloze,id,63.85999999999999
2133,bloom1_7b,learned,1,xstorycloze,my,49.17
2134,bloom1_7b,learned,1,xstorycloze,ru,50.83
2135,bloom1_7b,learned,1,xstorycloze,sw,51.160000000000004
2136,bloom1_7b,learned,1,xstorycloze,te,56.65
2137,bloom1_7b,learned,1,xstorycloze,zh,62.28
2138,bloom1_7b,learned,1,xwinograd,overall,67.27
2139,bloom1_7b,learned,1,xwinograd,en,74.28
2140,bloom1_7b,learned,1,xwinograd,fr,71.08
2141,bloom1_7b,learned,1,xwinograd,ja,54.74
2142,bloom1_7b,learned,1,xwinograd,pt,68.82000000000001
2143,bloom1_7b,learned,1,xwinograd,ru,51.11
2144,bloom1_7b,learned,1,xwinograd,zh,67.46
2145,bloom1_7b,geo,3,pawsx,overall,50.760000000000005
2146,bloom1_7b,geo,3,pawsx,de,48.05
2147,bloom1_7b,geo,3,pawsx,en,46.1
2148,bloom1_7b,geo,3,pawsx,es,45.800000000000004
2149,bloom1_7b,geo,3,pawsx,fr,53.849999999999994
2150,bloom1_7b,geo,3,pawsx,ja,55.800000000000004
2151,bloom1_7b,geo,3,pawsx,ko,54.6
2152,bloom1_7b,geo,3,pawsx,zh,51.1
2153,bloom1_7b,geo,3,xcopa,overall,56.00000000000001
2154,bloom1_7b,geo,3,xcopa,et,49.0
2155,bloom1_7b,geo,3,xcopa,ht,49.8
2156,bloom1_7b,geo,3,xcopa,id,67.60000000000001
2157,bloom1_7b,geo,3,xcopa,it,51.4
2158,bloom1_7b,geo,3,xcopa,qu,51.4
2159,bloom1_7b,geo,3,xcopa,sw,53.6
2160,bloom1_7b,geo,3,xcopa,ta,54.0
2161,bloom1_7b,geo,3,xcopa,th,53.0
2162,bloom1_7b,geo,3,xcopa,tr,53.400000000000006
2163,bloom1_7b,geo,3,xcopa,vi,67.80000000000001
2164,bloom1_7b,geo,3,xcopa,zh,65.0
2165,bloom1_7b,geo,3,xnli,overall,40.129999999999995
2166,bloom1_7b,geo,3,xnli,ar,33.57
2167,bloom1_7b,geo,3,xnli,bg,36.870000000000005
2168,bloom1_7b,geo,3,xnli,de,38.879999999999995
2169,bloom1_7b,geo,3,xnli,el,33.900000000000006
2170,bloom1_7b,geo,3,xnli,en,53.13
2171,bloom1_7b,geo,3,xnli,es,47.79
2172,bloom1_7b,geo,3,xnli,fr,46.71
2173,bloom1_7b,geo,3,xnli,hi,43.86
2174,bloom1_7b,geo,3,xnli,ru,39.6
2175,bloom1_7b,geo,3,xnli,sw,35.42
2176,bloom1_7b,geo,3,xnli,th,33.57
2177,bloom1_7b,geo,3,xnli,tr,34.78
2178,bloom1_7b,geo,3,xnli,ur,39.800000000000004
2179,bloom1_7b,geo,3,xnli,vi,43.69
2180,bloom1_7b,geo,3,xnli,zh,40.400000000000006
2181,bloom1_7b,geo,3,xstorycloze,overall,58.24
2182,bloom1_7b,geo,3,xstorycloze,ar,57.11000000000001
2183,bloom1_7b,geo,3,xstorycloze,en,68.83
2184,bloom1_7b,geo,3,xstorycloze,es,65.32
2185,bloom1_7b,geo,3,xstorycloze,eu,55.86
2186,bloom1_7b,geo,3,xstorycloze,hi,58.64
2187,bloom1_7b,geo,3,xstorycloze,id,64.86
2188,bloom1_7b,geo,3,xstorycloze,my,47.32
2189,bloom1_7b,geo,3,xstorycloze,ru,50.029999999999994
2190,bloom1_7b,geo,3,xstorycloze,sw,52.61
2191,bloom1_7b,geo,3,xstorycloze,te,56.92
2192,bloom1_7b,geo,3,xstorycloze,zh,63.13999999999999
2193,bloom1_7b,geo,3,xwinograd,overall,67.75
2194,bloom1_7b,geo,3,xwinograd,en,75.14
2195,bloom1_7b,geo,3,xwinograd,fr,66.27
2196,bloom1_7b,geo,3,xwinograd,ja,55.269999999999996
2197,bloom1_7b,geo,3,xwinograd,pt,67.67999999999999
2198,bloom1_7b,geo,3,xwinograd,ru,50.79
2199,bloom1_7b,geo,3,xwinograd,zh,68.25
2200,bloom1_7b,geo,1,pawsx,overall,50.99
2201,bloom1_7b,geo,1,pawsx,de,49.3
2202,bloom1_7b,geo,1,pawsx,en,47.599999999999994
2203,bloom1_7b,geo,1,pawsx,es,47.349999999999994
2204,bloom1_7b,geo,1,pawsx,fr,54.300000000000004
2205,bloom1_7b,geo,1,pawsx,ja,53.949999999999996
2206,bloom1_7b,geo,1,pawsx,ko,53.75
2207,bloom1_7b,geo,1,pawsx,zh,50.7
2208,bloom1_7b,geo,1,xcopa,overall,56.24
2209,bloom1_7b,geo,1,xcopa,et,48.8
2210,bloom1_7b,geo,1,xcopa,ht,50.8
2211,bloom1_7b,geo,1,xcopa,id,68.0
2212,bloom1_7b,geo,1,xcopa,it,52.2
2213,bloom1_7b,geo,1,xcopa,qu,51.800000000000004
2214,bloom1_7b,geo,1,xcopa,sw,54.2
2215,bloom1_7b,geo,1,xcopa,ta,54.400000000000006
2216,bloom1_7b,geo,1,xcopa,th,52.800000000000004
2217,bloom1_7b,geo,1,xcopa,tr,53.400000000000006
2218,bloom1_7b,geo,1,xcopa,vi,67.4
2219,bloom1_7b,geo,1,xcopa,zh,64.8
2220,bloom1_7b,geo,1,xnli,overall,39.839999999999996
2221,bloom1_7b,geo,1,xnli,ar,33.29
2222,bloom1_7b,geo,1,xnli,bg,37.07
2223,bloom1_7b,geo,1,xnli,de,38.629999999999995
2224,bloom1_7b,geo,1,xnli,el,33.489999999999995
2225,bloom1_7b,geo,1,xnli,en,53.25
2226,bloom1_7b,geo,1,xnli,es,48.27
2227,bloom1_7b,geo,1,xnli,fr,47.15
2228,bloom1_7b,geo,1,xnli,hi,42.77
2229,bloom1_7b,geo,1,xnli,ru,38.39
2230,bloom1_7b,geo,1,xnli,sw,35.5
2231,bloom1_7b,geo,1,xnli,th,33.57
2232,bloom1_7b,geo,1,xnli,tr,33.45
2233,bloom1_7b,geo,1,xnli,ur,37.87
2234,bloom1_7b,geo,1,xnli,vi,43.9
2235,bloom1_7b,geo,1,xnli,zh,40.96
2236,bloom1_7b,geo,1,xstorycloze,overall,58.26
2237,bloom1_7b,geo,1,xstorycloze,ar,58.040000000000006
2238,bloom1_7b,geo,1,xstorycloze,en,69.23
2239,bloom1_7b,geo,1,xstorycloze,es,65.32
2240,bloom1_7b,geo,1,xstorycloze,eu,55.86
2241,bloom1_7b,geo,1,xstorycloze,hi,58.64
2242,bloom1_7b,geo,1,xstorycloze,id,64.66
2243,bloom1_7b,geo,1,xstorycloze,my,47.52
2244,bloom1_7b,geo,1,xstorycloze,ru,50.029999999999994
2245,bloom1_7b,geo,1,xstorycloze,sw,52.28
2246,bloom1_7b,geo,1,xstorycloze,te,56.65
2247,bloom1_7b,geo,1,xstorycloze,zh,62.67
2248,bloom1_7b,geo,1,xwinograd,overall,67.14
2249,bloom1_7b,geo,1,xwinograd,en,74.24
2250,bloom1_7b,geo,1,xwinograd,fr,62.64999999999999
2251,bloom1_7b,geo,1,xwinograd,ja,55.58
2252,bloom1_7b,geo,1,xwinograd,pt,66.53999999999999
2253,bloom1_7b,geo,1,xwinograd,ru,50.79
2254,bloom1_7b,geo,1,xwinograd,zh,67.66
2255,bloom1_7b,geo,2,pawsx,overall,50.849999999999994
2256,bloom1_7b,geo,2,pawsx,de,48.05
2257,bloom1_7b,geo,2,pawsx,en,47.199999999999996
2258,bloom1_7b,geo,2,pawsx,es,46.400000000000006
2259,bloom1_7b,geo,2,pawsx,fr,54.05
2260,bloom1_7b,geo,2,pawsx,ja,55.2
2261,bloom1_7b,geo,2,pawsx,ko,54.1
2262,bloom1_7b,geo,2,pawsx,zh,50.949999999999996
2263,bloom1_7b,geo,2,xcopa,overall,55.96
2264,bloom1_7b,geo,2,xcopa,et,49.4
2265,bloom1_7b,geo,2,xcopa,ht,50.6
2266,bloom1_7b,geo,2,xcopa,id,68.4
2267,bloom1_7b,geo,2,xcopa,it,52.400000000000006
2268,bloom1_7b,geo,2,xcopa,qu,50.6
2269,bloom1_7b,geo,2,xcopa,sw,52.800000000000004
2270,bloom1_7b,geo,2,xcopa,ta,53.400000000000006
2271,bloom1_7b,geo,2,xcopa,th,51.6
2272,bloom1_7b,geo,2,xcopa,tr,54.0
2273,bloom1_7b,geo,2,xcopa,vi,67.0
2274,bloom1_7b,geo,2,xcopa,zh,65.4
2275,bloom1_7b,geo,2,xnli,overall,40.18
2276,bloom1_7b,geo,2,xnli,ar,33.25
2277,bloom1_7b,geo,2,xnli,bg,35.980000000000004
2278,bloom1_7b,geo,2,xnli,de,38.39
2279,bloom1_7b,geo,2,xnli,el,34.699999999999996
2280,bloom1_7b,geo,2,xnli,en,53.82
2281,bloom1_7b,geo,2,xnli,es,48.51
2282,bloom1_7b,geo,2,xnli,fr,47.349999999999994
2283,bloom1_7b,geo,2,xnli,hi,44.14
2284,bloom1_7b,geo,2,xnli,ru,39.04
2285,bloom1_7b,geo,2,xnli,sw,33.73
2286,bloom1_7b,geo,2,xnli,th,33.45
2287,bloom1_7b,geo,2,xnli,tr,33.82
2288,bloom1_7b,geo,2,xnli,ur,40.28
2289,bloom1_7b,geo,2,xnli,vi,44.7
2290,bloom1_7b,geo,2,xnli,zh,41.57
2291,bloom1_7b,geo,2,xstorycloze,overall,58.220000000000006
2292,bloom1_7b,geo,2,xstorycloze,ar,57.05
2293,bloom1_7b,geo,2,xstorycloze,en,69.28999999999999
2294,bloom1_7b,geo,2,xstorycloze,es,65.72
2295,bloom1_7b,geo,2,xstorycloze,eu,55.989999999999995
2296,bloom1_7b,geo,2,xstorycloze,hi,58.440000000000005
2297,bloom1_7b,geo,2,xstorycloze,id,64.39
2298,bloom1_7b,geo,2,xstorycloze,my,47.39
2299,bloom1_7b,geo,2,xstorycloze,ru,50.629999999999995
2300,bloom1_7b,geo,2,xstorycloze,sw,51.35999999999999
2301,bloom1_7b,geo,2,xstorycloze,te,57.11000000000001
2302,bloom1_7b,geo,2,xstorycloze,zh,63.0
2303,bloom1_7b,geo,2,xwinograd,overall,68.17
2304,bloom1_7b,geo,2,xwinograd,en,75.27000000000001
2305,bloom1_7b,geo,2,xwinograd,fr,69.88
2306,bloom1_7b,geo,2,xwinograd,ja,55.37
2307,bloom1_7b,geo,2,xwinograd,pt,69.96
2308,bloom1_7b,geo,2,xwinograd,ru,52.059999999999995
2309,bloom1_7b,geo,2,xwinograd,zh,68.65
2310,mt5,geo,1,pawsx,overall,52.290000000000006
2311,mt5,geo,1,pawsx,de,53.849999999999994
2312,mt5,geo,1,pawsx,en,52.349999999999994
2313,mt5,geo,1,pawsx,es,45.85
2314,mt5,geo,1,pawsx,fr,54.85
2315,mt5,geo,1,pawsx,ja,53.05
2316,mt5,geo,1,pawsx,ko,52.300000000000004
2317,mt5,geo,1,pawsx,zh,53.800000000000004
2318,mt5,geo,1,xcopa,overall,53.13
2319,mt5,geo,1,xcopa,et,51.0
2320,mt5,geo,1,xcopa,ht,51.2
2321,mt5,geo,1,xcopa,id,51.4
2322,mt5,geo,1,xcopa,it,53.0
2323,mt5,geo,1,xcopa,qu,50.4
2324,mt5,geo,1,xcopa,sw,55.60000000000001
2325,mt5,geo,1,xcopa,ta,54.0
2326,mt5,geo,1,xcopa,th,56.2
2327,mt5,geo,1,xcopa,tr,55.400000000000006
2328,mt5,geo,1,xcopa,vi,52.400000000000006
2329,mt5,geo,1,xcopa,zh,53.800000000000004
2330,mt5,geo,1,xnli,overall,36.74
2331,mt5,geo,1,xnli,ar,33.17
2332,mt5,geo,1,xnli,bg,39.68
2333,mt5,geo,1,xnli,de,41.0
2334,mt5,geo,1,xnli,el,34.06
2335,mt5,geo,1,xnli,en,43.57
2336,mt5,geo,1,xnli,es,35.06
2337,mt5,geo,1,xnli,fr,39.519999999999996
2338,mt5,geo,1,xnli,hi,37.47
2339,mt5,geo,1,xnli,ru,37.59
2340,mt5,geo,1,xnli,sw,37.35
2341,mt5,geo,1,xnli,th,37.31
2342,mt5,geo,1,xnli,tr,34.06
2343,mt5,geo,1,xnli,ur,34.54
2344,mt5,geo,1,xnli,vi,33.25
2345,mt5,geo,1,xnli,zh,33.53
2346,mt5,geo,1,xstorycloze,overall,52.849999999999994
2347,mt5,geo,1,xstorycloze,ar,51.160000000000004
2348,mt5,geo,1,xstorycloze,en,55.2
2349,mt5,geo,1,xstorycloze,es,53.61
2350,mt5,geo,1,xstorycloze,eu,52.22
2351,mt5,geo,1,xstorycloze,hi,52.080000000000005
2352,mt5,geo,1,xstorycloze,id,52.55
2353,mt5,geo,1,xstorycloze,my,51.949999999999996
2354,mt5,geo,1,xstorycloze,ru,52.88
2355,mt5,geo,1,xstorycloze,sw,53.87
2356,mt5,geo,1,xstorycloze,te,55.00000000000001
2357,mt5,geo,1,xstorycloze,zh,50.83
2358,mt5,geo,1,xwinograd,overall,50.19
2359,mt5,geo,1,xwinograd,en,50.06
2360,mt5,geo,1,xwinograd,fr,50.6
2361,mt5,geo,1,xwinograd,ja,49.64
2362,mt5,geo,1,xwinograd,pt,52.849999999999994
2363,mt5,geo,1,xwinograd,ru,50.160000000000004
2364,mt5,geo,1,xwinograd,zh,50.4
2365,mt5,geo,2,pawsx,overall,51.690000000000005
2366,mt5,geo,2,pawsx,de,52.349999999999994
2367,mt5,geo,2,pawsx,en,52.6
2368,mt5,geo,2,pawsx,es,45.550000000000004
2369,mt5,geo,2,pawsx,fr,54.800000000000004
2370,mt5,geo,2,pawsx,ja,51.6
2371,mt5,geo,2,pawsx,ko,52.949999999999996
2372,mt5,geo,2,pawsx,zh,52.0
2373,mt5,geo,2,xcopa,overall,53.25
2374,mt5,geo,2,xcopa,et,50.8
2375,mt5,geo,2,xcopa,ht,51.2
2376,mt5,geo,2,xcopa,id,51.6
2377,mt5,geo,2,xcopa,it,53.800000000000004
2378,mt5,geo,2,xcopa,qu,51.2
2379,mt5,geo,2,xcopa,sw,55.2
2380,mt5,geo,2,xcopa,ta,55.60000000000001
2381,mt5,geo,2,xcopa,th,56.2
2382,mt5,geo,2,xcopa,tr,55.60000000000001
2383,mt5,geo,2,xcopa,vi,51.2
2384,mt5,geo,2,xcopa,zh,53.400000000000006
2385,mt5,geo,2,xnli,overall,37.01
2386,mt5,geo,2,xnli,ar,33.69
2387,mt5,geo,2,xnli,bg,40.2
2388,mt5,geo,2,xnli,de,40.160000000000004
2389,mt5,geo,2,xnli,el,33.33
2390,mt5,geo,2,xnli,en,43.29
2391,mt5,geo,2,xnli,es,35.54
2392,mt5,geo,2,xnli,fr,40.400000000000006
2393,mt5,geo,2,xnli,hi,37.47
2394,mt5,geo,2,xnli,ru,39.36
2395,mt5,geo,2,xnli,sw,37.31
2396,mt5,geo,2,xnli,th,38.59
2397,mt5,geo,2,xnli,tr,33.900000000000006
2398,mt5,geo,2,xnli,ur,34.260000000000005
2399,mt5,geo,2,xnli,vi,33.37
2400,mt5,geo,2,xnli,zh,34.260000000000005
2401,mt5,geo,2,xstorycloze,overall,52.129999999999995
2402,mt5,geo,2,xstorycloze,ar,49.309999999999995
2403,mt5,geo,2,xstorycloze,en,53.410000000000004
2404,mt5,geo,2,xstorycloze,es,53.14
2405,mt5,geo,2,xstorycloze,eu,52.019999999999996
2406,mt5,geo,2,xstorycloze,hi,52.55
2407,mt5,geo,2,xstorycloze,id,51.949999999999996
2408,mt5,geo,2,xstorycloze,my,50.96000000000001
2409,mt5,geo,2,xstorycloze,ru,52.22
2410,mt5,geo,2,xstorycloze,sw,53.010000000000005
2411,mt5,geo,2,xstorycloze,te,54.93
2412,mt5,geo,2,xstorycloze,zh,49.97
2413,mt5,geo,2,xwinograd,overall,49.9
2414,mt5,geo,2,xwinograd,en,50.239999999999995
2415,mt5,geo,2,xwinograd,fr,50.6
2416,mt5,geo,2,xwinograd,ja,49.64
2417,mt5,geo,2,xwinograd,pt,50.57000000000001
2418,mt5,geo,2,xwinograd,ru,46.35
2419,mt5,geo,2,xwinograd,zh,50.6
2420,mt5,geo,3,pawsx,overall,52.349999999999994
2421,mt5,geo,3,pawsx,de,53.5
2422,mt5,geo,3,pawsx,en,52.2
2423,mt5,geo,3,pawsx,es,46.300000000000004
2424,mt5,geo,3,pawsx,fr,54.7
2425,mt5,geo,3,pawsx,ja,53.900000000000006
2426,mt5,geo,3,pawsx,ko,52.7
2427,mt5,geo,3,pawsx,zh,53.15
2428,mt5,geo,3,xcopa,overall,53.31
2429,mt5,geo,3,xcopa,et,50.4
2430,mt5,geo,3,xcopa,ht,55.2
2431,mt5,geo,3,xcopa,id,51.800000000000004
2432,mt5,geo,3,xcopa,it,54.400000000000006
2433,mt5,geo,3,xcopa,qu,51.6
2434,mt5,geo,3,xcopa,sw,54.400000000000006
2435,mt5,geo,3,xcopa,ta,54.400000000000006
2436,mt5,geo,3,xcopa,th,56.00000000000001
2437,mt5,geo,3,xcopa,tr,54.400000000000006
2438,mt5,geo,3,xcopa,vi,51.4
2439,mt5,geo,3,xcopa,zh,52.400000000000006
2440,mt5,geo,3,xnli,overall,36.97
2441,mt5,geo,3,xnli,ar,33.57
2442,mt5,geo,3,xnli,bg,38.92
2443,mt5,geo,3,xnli,de,41.199999999999996
2444,mt5,geo,3,xnli,el,34.699999999999996
2445,mt5,geo,3,xnli,en,42.93
2446,mt5,geo,3,xnli,es,35.620000000000005
2447,mt5,geo,3,xnli,fr,39.160000000000004
2448,mt5,geo,3,xnli,hi,37.59
2449,mt5,geo,3,xnli,ru,38.15
2450,mt5,geo,3,xnli,sw,36.43
2451,mt5,geo,3,xnli,th,39.0
2452,mt5,geo,3,xnli,tr,33.900000000000006
2453,mt5,geo,3,xnli,ur,35.06
2454,mt5,geo,3,xnli,vi,33.78
2455,mt5,geo,3,xnli,zh,34.58
2456,mt5,geo,3,xstorycloze,overall,52.839999999999996
2457,mt5,geo,3,xstorycloze,ar,51.09
2458,mt5,geo,3,xstorycloze,en,55.059999999999995
2459,mt5,geo,3,xstorycloze,es,53.669999999999995
2460,mt5,geo,3,xstorycloze,eu,51.949999999999996
2461,mt5,geo,3,xstorycloze,hi,52.42
2462,mt5,geo,3,xstorycloze,id,53.669999999999995
2463,mt5,geo,3,xstorycloze,my,51.42
2464,mt5,geo,3,xstorycloze,ru,52.61
2465,mt5,geo,3,xstorycloze,sw,53.94
2466,mt5,geo,3,xstorycloze,te,55.00000000000001
2467,mt5,geo,3,xstorycloze,zh,50.36000000000001
2468,mt5,geo,3,xwinograd,overall,50.51
2469,mt5,geo,3,xwinograd,en,49.59
2470,mt5,geo,3,xwinograd,fr,53.010000000000005
2471,mt5,geo,3,xwinograd,ja,49.220000000000006
2472,mt5,geo,3,xwinograd,pt,51.71
2473,mt5,geo,3,xwinograd,ru,54.290000000000006
2474,mt5,geo,3,xwinograd,zh,53.769999999999996
2475,mt5,all,3,pawsx,overall,50.41
2476,mt5,all,3,pawsx,de,48.4
2477,mt5,all,3,pawsx,en,52.05
2478,mt5,all,3,pawsx,es,45.25
2479,mt5,all,3,pawsx,fr,54.50000000000001
2480,mt5,all,3,pawsx,ja,49.45
2481,mt5,all,3,pawsx,ko,52.5
2482,mt5,all,3,pawsx,zh,50.74999999999999
2483,mt5,all,3,xcopa,overall,54.11
2484,mt5,all,3,xcopa,et,53.400000000000006
2485,mt5,all,3,xcopa,ht,52.400000000000006
2486,mt5,all,3,xcopa,id,52.6
2487,mt5,all,3,xcopa,it,53.800000000000004
2488,mt5,all,3,xcopa,qu,51.0
